04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 100 | NA | NA | GBA | Diciembre - 2016
08 | Comunicación | Nivel general y divisiones COICOP | 1894.9725 | 13.4 | 137.6 | Cuyo | Noviembre - 2023
08 | Comunicación | Nivel general y divisiones COICOP | 1772.0033 | 13.3 | 133.4 | Patagonia | Noviembre - 2023
09 | Recreación y cultura | Nivel general y divisiones COICOP | 2827.4039 | 13.4 | 180.5 | GBA | Noviembre - 2023
09 | Recreación y cultura | Nivel general y divisiones COICOP | 2707.0311 | 14 | 174.2 | Pampeana | Noviembre - 2023
09 | Recreación y cultura | Nivel general y divisiones COICOP | 2685.9619 | 12.6 | 180.2 | Noreste | Noviembre - 2023
09 | Recreación y cultura | Nivel general y divisiones COICOP | 2671.6445 | 10.4 | 163.6 | Noroeste | Noviembre - 2023
09 | Recreación y cultura | Nivel general y divisiones COICOP | 2708.5031 | 11.8 | 170.7 | Cuyo | Noviembre - 2023
09 | Recreación y cultura | Nivel general y divisiones COICOP | 2773.7403 | 12 | 187.3 | Patagonia | Noviembre - 2023
10 | Educación | Nivel general y divisiones COICOP | 2342.4504 | 10.2 | 147.9 | GBA | Noviembre - 2023
10 | Educación | Nivel general y divisiones COICOP | 1820.9296 | 6.5 | 125 | Pampeana | Noviembre - 2023
10 | Educación | Nivel general y divisiones COICOP | 1597.5636 | 1.5 | 113.6 | Noreste | Noviembre - 2023
10 | Educación | Nivel general y divisiones COICOP | 1918.4468 | 4.7 | 134.4 | Noroeste | Noviembre - 2023
10 | Educación | Nivel general y divisiones COICOP | 1768.5661 | 15.4 | 131.6 | Cuyo | Noviembre - 2023
10 | Educación | Nivel general y divisiones COICOP | 1422.8489 | 2.2 | 113.7 | Patagonia | Noviembre - 2023
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 3144.9902 | 12.6 | 178.8 | GBA | Noviembre - 2023
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 3152.5038 | 12.1 | 186.2 | Pampeana | Noviembre - 2023
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 3130.6144 | 11.5 | 178.8 | Noreste | Noviembre - 2023
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 3258.8042 | 10.1 | 179.9 | Noroeste | Noviembre - 2023
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 3258.5664 | 9.9 | 176.8 | Cuyo | Noviembre - 2023
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 2938.9673 | 11.6 | 177.4 | Patagonia | Noviembre - 2023
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 2144.0192 | 14.5 | 152 | GBA | Diciembre - 2023
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 1962.5994 | 13.7 | 143.7 | Pampeana | Diciembre - 2023
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 2784.2036 | 19.4 | 159.5 | Noreste | Diciembre - 2023
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 2427.8501 | 9.9 | 138.5 | Noroeste | Diciembre - 2023
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 2278.8044 | 10.5 | 157 | Cuyo | Diciembre - 2023
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 2240.8564 | 11.4 | 150.9 | Patagonia | Diciembre - 2023
06 | Salud | Nivel general y divisiones COICOP | 3734.1484 | 30.6 | 223 | GBA | Diciembre - 2023
06 | Salud | Nivel general y divisiones COICOP | 4246.2747 | 34 | 228.8 | Pampeana | Diciembre - 2023
06 | Salud | Nivel general y divisiones COICOP | 4404.9067 | 31.8 | 232.5 | Noreste | Diciembre - 2023
06 | Salud | Nivel general y divisiones COICOP | 4336.5449 | 34.7 | 235.9 | Noroeste | Diciembre - 2023
06 | Salud | Nivel general y divisiones COICOP | 4662.1765 | 37.2 | 245.2 | Cuyo | Diciembre - 2023
06 | Salud | Nivel general y divisiones COICOP | 3981.1094 | 32 | 225 | Patagonia | Diciembre - 2023
07 | Transporte | Nivel general y divisiones COICOP | 2992.9426 | 30.7 | 178.1 | GBA | Diciembre - 2023
07 | Transporte | Nivel general y divisiones COICOP | 3815.7957 | 31.5 | 197.2 | Pampeana | Diciembre - 2023
07 | Transporte | Nivel general y divisiones COICOP | 3939.5903 | 37 | 198.3 | Noreste | Diciembre - 2023
07 | Transporte | Nivel general y divisiones COICOP | 3378.2355 | 33.8 | 193.4 | Noroeste | Diciembre - 2023
07 | Transporte | Nivel general y divisiones COICOP | 3704.4141 | 33.7 | 174.7 | Cuyo | Diciembre - 2023
07 | Transporte | Nivel general y divisiones COICOP | 4021.9324 | 30.4 | 197.6 | Patagonia | Diciembre - 2023
08 | Comunicación | Nivel general y divisiones COICOP | 2407.9195 | 15.9 | 191.6 | GBA | Diciembre - 2023
08 | Comunicación | Nivel general y divisiones COICOP | 2412.3399 | 14.8 | 187.8 | Pampeana | Diciembre - 2023
08 | Comunicación | Nivel general y divisiones COICOP | 2491.6978 | 18.5 | 189.6 | Noreste | Diciembre - 2023
08 | Comunicación | Nivel general y divisiones COICOP | 2609.498 | 16.3 | 184.1 | Noroeste | Diciembre - 2023
08 | Comunicación | Nivel general y divisiones COICOP | 2178.4813 | 15 | 157.1 | Cuyo | Diciembre - 2023
08 | Comunicación | Nivel general y divisiones COICOP | 2030.8497 | 14.6 | 158.2 | Patagonia | Diciembre - 2023
09 | Recreación y cultura | Nivel general y divisiones COICOP | 3420.4327 | 21 | 226.5 | GBA | Diciembre - 2023
09 | Recreación y cultura | Nivel general y divisiones COICOP | 3200.7963 | 18.2 | 209.8 | Pampeana | Diciembre - 2023
09 | Recreación y cultura | Nivel general y divisiones COICOP | 3300.32 | 22.9 | 223.2 | Noreste | Diciembre - 2023
09 | Recreación y cultura | Nivel general y divisiones COICOP | 3215.6727 | 20.4 | 198.2 | Noroeste | Diciembre - 2023
09 | Recreación y cultura | Nivel general y divisiones COICOP | 3278.91 | 21.1 | 212.4 | Cuyo | Diciembre - 2023
09 | Recreación y cultura | Nivel general y divisiones COICOP | 3405.2461 | 22.8 | 232.8 | Patagonia | Diciembre - 2023
10 | Educación | Nivel general y divisiones COICOP | 2505.3619 | 7 | 151.3 | GBA | Diciembre - 2023
10 | Educación | Nivel general y divisiones COICOP | 1916.9936 | 5.3 | 130.2 | Pampeana | Diciembre - 2023
10 | Educación | Nivel general y divisiones COICOP | 1666.3031 | 4.3 | 120.3 | Noreste | Diciembre - 2023
10 | Educación | Nivel general y divisiones COICOP | 2062.0196 | 7.5 | 150 | Noroeste | Diciembre - 2023
10 | Educación | Nivel general y divisiones COICOP | 1864.5541 | 5.4 | 139.2 | Cuyo | Diciembre - 2023
10 | Educación | Nivel general y divisiones COICOP | 1475.1991 | 3.7 | 117.9 | Patagonia | Diciembre - 2023
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 3851.6554 | 22.5 | 217.9 | GBA | Diciembre - 2023
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 3787.8711 | 20.2 | 222.3 | Pampeana | Diciembre - 2023
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 3912.1541 | 25 | 224.3 | Noreste | Diciembre - 2023
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 3917.946 | 20.2 | 216 | Noroeste | Diciembre - 2023
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 4026.4618 | 23.6 | 215.3 | Cuyo | Diciembre - 2023
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 3535.37 | 20.3 | 210.8 | Patagonia | Diciembre - 2023
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 2343.5658 | 9.3 | 155.4 | GBA | Enero - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 2300.2745 | 17.2 | 162.6 | Pampeana | Enero - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 3320.417 | 19.3 | 200 | Noreste | Enero - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 2954.9949 | 21.7 | 170.7 | Noroeste | Enero - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 2691.802 | 18.1 | 171.8 | Cuyo | Enero - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 2649.2001 | 18.2 | 174.3 | Patagonia | Enero - 2024
06 | Salud | Nivel general y divisiones COICOP | 4501.8784 | 20.6 | 269.2 | GBA | Enero - 2024
06 | Salud | Nivel general y divisiones COICOP | 5111.0886 | 20.4 | 278.3 | Pampeana | Enero - 2024
06 | Salud | Nivel general y divisiones COICOP | 5347.2014 | 21.4 | 287.4 | Noreste | Enero - 2024
06 | Salud | Nivel general y divisiones COICOP | 5211.3848 | 20.2 | 287.1 | Noroeste | Enero - 2024
06 | Salud | Nivel general y divisiones COICOP | 5527.716 | 18.6 | 293.5 | Cuyo | Enero - 2024
06 | Salud | Nivel general y divisiones COICOP | 4859.0482 | 22.1 | 279.6 | Patagonia | Enero - 2024
07 | Transporte | Nivel general y divisiones COICOP | 3744.2226 | 25.1 | 227.4 | GBA | Enero - 2024
07 | Transporte | Nivel general y divisiones COICOP | 4803.8797 | 25.9 | 253.5 | Pampeana | Enero - 2024
07 | Transporte | Nivel general y divisiones COICOP | 4862.2214 | 23.4 | 249.7 | Noreste | Enero - 2024
07 | Transporte | Nivel general y divisiones COICOP | 4376.8349 | 29.6 | 262.4 | Noroeste | Enero - 2024
07 | Transporte | Nivel general y divisiones COICOP | 4917.7418 | 32.8 | 244.6 | Cuyo | Enero - 2024
07 | Transporte | Nivel general y divisiones COICOP | 5232.0688 | 30.1 | 265.8 | Patagonia | Enero - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 3008.3053 | 24.9 | 236.9 | GBA | Enero - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 3010.3074 | 24.8 | 234.5 | Pampeana | Enero - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 3144.8398 | 26.2 | 241.5 | Noreste | Enero - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 3285.6161 | 25.9 | 227.1 | Noroeste | Enero - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 2786.7268 | 27.9 | 204.6 | Cuyo | Enero - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 2509.2247 | 23.6 | 191.9 | Patagonia | Enero - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 4241.7009 | 24 | 266.3 | GBA | Enero - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 4021.0016 | 25.6 | 260.7 | Pampeana | Enero - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 4020.2417 | 21.8 | 265.9 | Noreste | Enero - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 3924.3407 | 22 | 239.2 | Noroeste | Enero - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 4035.5027 | 23.1 | 256.7 | Cuyo | Enero - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 4042.8895 | 18.7 | 269 | Patagonia | Enero - 2024
10 | Educación | Nivel general y divisiones COICOP | 2526.5471 | 0.8 | 151.5 | GBA | Enero - 2024
10 | Educación | Nivel general y divisiones COICOP | 1927.6886 | 0.6 | 127 | Pampeana | Enero - 2024
10 | Educación | Nivel general y divisiones COICOP | 1731.924 | 3.9 | 128.7 | Noreste | Enero - 2024
10 | Educación | Nivel general y divisiones COICOP | 2094.4014 | 1.6 | 153.9 | Noroeste | Enero - 2024
10 | Educación | Nivel general y divisiones COICOP | 1865.1538 | 0 | 136.3 | Cuyo | Enero - 2024
10 | Educación | Nivel general y divisiones COICOP | 1482.3133 | 0.5 | 118.3 | Patagonia | Enero - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 4576.0836 | 18.8 | 258.1 | GBA | Enero - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 4541.1568 | 19.9 | 263.4 | Pampeana | Enero - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 4702.9302 | 20.2 | 271.8 | Noreste | Enero - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 4703.97 | 20.1 | 248.4 | Noroeste | Enero - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 4848.8501 | 20.4 | 252.7 | Cuyo | Enero - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 4222.4031 | 19.4 | 242.9 | Patagonia | Enero - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 2881.4008 | 22.9 | 200.1 | GBA | Febrero - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 2645.587 | 15 | 185.9 | Pampeana | Febrero - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 3757.9068 | 13.2 | 223.1 | Noreste | Febrero - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 3765.407 | 27.4 | 235.2 | Noroeste | Febrero - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 3466.778 | 28.8 | 234.4 | Cuyo | Febrero - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 3039.5913 | 14.7 | 203.2 | Patagonia | Febrero - 2024
06 | Salud | Nivel general y divisiones COICOP | 5174.9527 | 15 | 302.5 | GBA | Febrero - 2024
06 | Salud | Nivel general y divisiones COICOP | 5767.9195 | 12.9 | 305.2 | Pampeana | Febrero - 2024
06 | Salud | Nivel general y divisiones COICOP | 6043.2229 | 13 | 318.7 | Noreste | Febrero - 2024
06 | Salud | Nivel general y divisiones COICOP | 5813.6213 | 11.6 | 310.8 | Noroeste | Febrero - 2024
06 | Salud | Nivel general y divisiones COICOP | 6187.0275 | 11.9 | 318.5 | Cuyo | Febrero - 2024
06 | Salud | Nivel general y divisiones COICOP | 5459.6742 | 12.4 | 305.8 | Patagonia | Febrero - 2024
07 | Transporte | Nivel general y divisiones COICOP | 4971.5341 | 32.8 | 315.9 | GBA | Febrero - 2024
07 | Transporte | Nivel general y divisiones COICOP | 5469.5218 | 13.9 | 284 | Pampeana | Febrero - 2024
07 | Transporte | Nivel general y divisiones COICOP | 5506.0509 | 13.2 | 269.7 | Noreste | Febrero - 2024
07 | Transporte | Nivel general y divisiones COICOP | 5133.2819 | 17.3 | 303.2 | Noroeste | Febrero - 2024
07 | Transporte | Nivel general y divisiones COICOP | 5669.1284 | 15.3 | 278.5 | Cuyo | Febrero - 2024
07 | Transporte | Nivel general y divisiones COICOP | 5819.4043 | 11.2 | 288 | Patagonia | Febrero - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 3761.743 | 25 | 291 | GBA | Febrero - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 3784.0306 | 25.7 | 285.6 | Pampeana | Febrero - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 3874.7808 | 23.2 | 286.1 | Noreste | Febrero - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 3965.8234 | 20.7 | 271.7 | Noroeste | Febrero - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 3421.986 | 22.8 | 254.4 | Cuyo | Febrero - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 3116.0615 | 24.2 | 248.4 | Patagonia | Febrero - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 4611.1339 | 8.7 | 277.8 | GBA | Febrero - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 4344.3017 | 8 | 266.5 | Pampeana | Febrero - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 4439.0955 | 10.4 | 276.9 | Noreste | Febrero - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 4252.9299 | 8.4 | 231.6 | Noroeste | Febrero - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 4429.826 | 9.8 | 271.9 | Cuyo | Febrero - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 4376.9662 | 8.3 | 282 | Patagonia | Febrero - 2024
10 | Educación | Nivel general y divisiones COICOP | 2903.5476 | 14.9 | 177.4 | GBA | Febrero - 2024
10 | Educación | Nivel general y divisiones COICOP | 1971.9055 | 2.3 | 130.3 | Pampeana | Febrero - 2024
10 | Educación | Nivel general y divisiones COICOP | 2153.348 | 24.3 | 147.5 | Noreste | Febrero - 2024
10 | Educación | Nivel general y divisiones COICOP | 2138.8359 | 2.1 | 154 | Noroeste | Febrero - 2024
10 | Educación | Nivel general y divisiones COICOP | 1955.6414 | 4.9 | 146.6 | Cuyo | Febrero - 2024
10 | Educación | Nivel general y divisiones COICOP | 1603.7894 | 8.2 | 129.9 | Patagonia | Febrero - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 5029.3191 | 9.9 | 265.2 | GBA | Febrero - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 5081.1623 | 11.9 | 281 | Pampeana | Febrero - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 5198.5935 | 10.5 | 274.1 | Noreste | Febrero - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 5310.2717 | 12.9 | 265.9 | Noroeste | Febrero - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 5578.7989 | 15.1 | 269.9 | Cuyo | Febrero - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 4684.2453 | 10.9 | 256.5 | Patagonia | Febrero - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 3281.3524 | 13.9 | 221.6 | GBA | Marzo - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 3067.2616 | 15.9 | 208.1 | Pampeana | Marzo - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 4303.8472 | 14.5 | 251.1 | Noreste | Marzo - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 3989.2275 | 5.9 | 237.4 | Noroeste | Marzo - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 3683.6228 | 6.3 | 231.9 | Cuyo | Marzo - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 3354.7653 | 10.4 | 220.8 | Patagonia | Marzo - 2024
06 | Salud | Nivel general y divisiones COICOP | 5826.758 | 12.6 | 329.3 | GBA | Marzo - 2024
06 | Salud | Nivel general y divisiones COICOP | 6490.387 | 12.5 | 330.6 | Pampeana | Marzo - 2024
06 | Salud | Nivel general y divisiones COICOP | 6682.513 | 10.6 | 338.2 | Noreste | Marzo - 2024
06 | Salud | Nivel general y divisiones COICOP | 6446.348 | 10.9 | 331.4 | Noroeste | Marzo - 2024
06 | Salud | Nivel general y divisiones COICOP | 6903.132 | 11.6 | 341.9 | Cuyo | Marzo - 2024
06 | Salud | Nivel general y divisiones COICOP | 6048.628 | 10.8 | 323.4 | Patagonia | Marzo - 2024
07 | Transporte | Nivel general y divisiones COICOP | 5575.717 | 12.2 | 340.9 | GBA | Marzo - 2024
07 | Transporte | Nivel general y divisiones COICOP | 6209.185 | 13.5 | 315.1 | Pampeana | Marzo - 2024
07 | Transporte | Nivel general y divisiones COICOP | 6878.184 | 24.9 | 339.4 | Noreste | Marzo - 2024
07 | Transporte | Nivel general y divisiones COICOP | 5720.426 | 11.4 | 326.5 | Noroeste | Marzo - 2024
07 | Transporte | Nivel general y divisiones COICOP | 6191.195 | 9.2 | 295.7 | Cuyo | Marzo - 2024
07 | Transporte | Nivel general y divisiones COICOP | 6487.779 | 11.5 | 313.4 | Patagonia | Marzo - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 4353.027 | 15.7 | 344.8 | GBA | Marzo - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 4440.914 | 17.4 | 343.8 | Pampeana | Marzo - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 4433.59 | 14.4 | 335.2 | Noreste | Marzo - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 4506.797 | 13.6 | 310.5 | Noroeste | Marzo - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 3947.396 | 15.4 | 299.4 | Cuyo | Marzo - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 3521.313 | 13 | 286.7 | Patagonia | Marzo - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5006.365 | 8.6 | 296.3 | GBA | Marzo - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 4754.066 | 9.4 | 283.8 | Pampeana | Marzo - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 4811.209 | 8.4 | 288 | Noreste | Marzo - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 4511.175 | 6.1 | 236.7 | Noroeste | Marzo - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 4751.614 | 7.3 | 268.6 | Cuyo | Marzo - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 4648.886 | 6.2 | 279.7 | Patagonia | Marzo - 2024
10 | Educación | Nivel general y divisiones COICOP | 4267.34 | 47 | 227.1 | GBA | Marzo - 2024
10 | Educación | Nivel general y divisiones COICOP | 3195.629 | 62.1 | 183.5 | Pampeana | Marzo - 2024
10 | Educación | Nivel general y divisiones COICOP | 2812.849 | 30.6 | 163.2 | Noreste | Marzo - 2024
10 | Educación | Nivel general y divisiones COICOP | 3754.216 | 75.5 | 205.9 | Noroeste | Marzo - 2024
10 | Educación | Nivel general y divisiones COICOP | 2780.521 | 42.2 | 173 | Cuyo | Marzo - 2024
10 | Educación | Nivel general y divisiones COICOP | 2629.79 | 64 | 156.6 | Patagonia | Marzo - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 5412.406 | 7.6 | 265.6 | GBA | Marzo - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 5543.647 | 9.1 | 283.7 | Pampeana | Marzo - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 5637.219 | 8.4 | 278 | Noreste | Marzo - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 5727.839 | 7.9 | 264.8 | Noroeste | Marzo - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 5991.337 | 7.4 | 261.9 | Cuyo | Marzo - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 5197.545 | 11 | 274.3 | Patagonia | Marzo - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 4607.882 | 40.4 | 321.3 | GBA | Abril - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 4107.403 | 33.9 | 296.7 | Pampeana | Abril - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 4858.999 | 12.9 | 279 | Noreste | Abril - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 5243.639 | 31.4 | 326 | Noroeste | Abril - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 4796.102 | 30.2 | 317.1 | Cuyo | Abril - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 4672.217 | 39.3 | 318.6 | Patagonia | Abril - 2024
06 | Salud | Nivel general y divisiones COICOP | 6382.855 | 9.5 | 340.3 | GBA | Abril - 2024
06 | Salud | Nivel general y divisiones COICOP | 7077.595 | 9 | 340.8 | Pampeana | Abril - 2024
06 | Salud | Nivel general y divisiones COICOP | 7208.42 | 7.9 | 341.9 | Noreste | Abril - 2024
06 | Salud | Nivel general y divisiones COICOP | 6982.403 | 8.3 | 340.1 | Noroeste | Abril - 2024
06 | Salud | Nivel general y divisiones COICOP | 7532.63 | 9.1 | 354 | Cuyo | Abril - 2024
06 | Salud | Nivel general y divisiones COICOP | 6566.4 | 8.6 | 335.7 | Patagonia | Abril - 2024
07 | Transporte | Nivel general y divisiones COICOP | 5852.593 | 5 | 331.2 | GBA | Abril - 2024
07 | Transporte | Nivel general y divisiones COICOP | 6750.396 | 8.7 | 326.6 | Pampeana | Abril - 2024
07 | Transporte | Nivel general y divisiones COICOP | 7140.072 | 3.8 | 333.1 | Noreste | Abril - 2024
07 | Transporte | Nivel general y divisiones COICOP | 6119.617 | 7 | 332.7 | Noroeste | Abril - 2024
07 | Transporte | Nivel general y divisiones COICOP | 6471.802 | 4.5 | 291.6 | Cuyo | Abril - 2024
07 | Transporte | Nivel general y divisiones COICOP | 6721.91 | 3.6 | 299.5 | Patagonia | Abril - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 4983.887 | 14.5 | 377.1 | GBA | Abril - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 5046.523 | 13.6 | 376.8 | Pampeana | Abril - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 5147.974 | 16.1 | 377.3 | Noreste | Abril - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 5157.51 | 14.4 | 341.2 | Noroeste | Abril - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 4457.624 | 12.9 | 324.2 | Cuyo | Abril - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 4007.204 | 13.8 | 318.1 | Patagonia | Abril - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5353.774 | 6.9 | 295.2 | GBA | Abril - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5050.968 | 6.2 | 273.9 | Pampeana | Abril - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5139.081 | 6.8 | 288.7 | Noreste | Abril - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5049.241 | 11.9 | 261.3 | Noroeste | Abril - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5146.057 | 8.3 | 276 | Cuyo | Abril - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5018.916 | 8 | 282.6 | Patagonia | Abril - 2024
10 | Educación | Nivel general y divisiones COICOP | 4626.5 | 8.4 | 236.2 | GBA | Abril - 2024
10 | Educación | Nivel general y divisiones COICOP | 3462.003 | 8.3 | 190.3 | Pampeana | Abril - 2024
10 | Educación | Nivel general y divisiones COICOP | 3204.035 | 13.9 | 189.7 | Noreste | Abril - 2024
10 | Educación | Nivel general y divisiones COICOP | 4002.543 | 6.6 | 218.5 | Noroeste | Abril - 2024
10 | Educación | Nivel general y divisiones COICOP | 3026.5 | 8.8 | 190 | Cuyo | Abril - 2024
10 | Educación | Nivel general y divisiones COICOP | 2953.153 | 12.3 | 180.9 | Patagonia | Abril - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 5836.324 | 7.8 | 262.8 | GBA | Abril - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 5943.991 | 7.2 | 271.2 | Pampeana | Abril - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 5939.09 | 5.4 | 248.3 | Noreste | Abril - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 6089.871 | 6.3 | 250.3 | Noroeste | Abril - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 6381.781 | 6.5 | 251.3 | Cuyo | Abril - 2024
