01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|181.9359|1.7|51.2|Nacional|Diciembre - 2018
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|158.6722|1.4|28.3|Nacional|Diciembre - 2018
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|155.1797|1.1|33.1|Nacional|Diciembre - 2018
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|176.1826|1.9|50|Nacional|Diciembre - 2018
12|Bienes y servicios varios|Nivel general y divisiones COICOP|183.608|3.4|53.2|Nacional|Diciembre - 2018
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|188.0357|3.4|53|Nacional|Enero - 2019
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|164.1486|3.5|29.7|Nacional|Enero - 2019
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|154.3105|-0.6|33.3|Nacional|Enero - 2019
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|180.8936|2.7|52.5|Nacional|Enero - 2019
12|Bienes y servicios varios|Nivel general y divisiones COICOP|190.2864|3.6|55.1|Nacional|Enero - 2019
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|198.7818|5.7|58.3|Nacional|Febrero - 2019
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|168.0165|2.4|30.5|Nacional|Febrero - 2019
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|155.7973|1|35.4|Nacional|Febrero - 2019
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|185.932|2.8|54|Nacional|Febrero - 2019
12|Bienes y servicios varios|Nivel general y divisiones COICOP|196.1795|3.1|57.1|Nacional|Febrero - 2019
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|210.628|6|64|Nacional|Marzo - 2019
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|174.827|4.1|34.9|Nacional|Marzo - 2019
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|166.0308|6.6|38.3|Nacional|Marzo - 2019
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|192.9944|3.8|52.9|Nacional|Marzo - 2019
12|Bienes y servicios varios|Nivel general y divisiones COICOP|202.2281|3.1|59|Nacional|Marzo - 2019
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|215.9985|2.5|66.2|Nacional|Abril - 2019
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|176.6323|1|34.5|Nacional|Abril - 2019
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|176.3303|6.2|41.1|Nacional|Abril - 2019
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|201.8547|4.6|58|Nacional|Abril - 2019
12|Bienes y servicios varios|Nivel general y divisiones COICOP|208.235|3|61|Nacional|Abril - 2019
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|221.2588|2.4|64.9|Nacional|Mayo - 2019
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|180.4588|2.2|35.3|Nacional|Mayo - 2019
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|182.2453|3.4|43.1|Nacional|Mayo - 2019
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|208.3447|3.2|59.6|Nacional|Mayo - 2019
12|Bienes y servicios varios|Nivel general y divisiones COICOP|214.0404|2.8|62.3|Nacional|Mayo - 2019
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|226.9033|2.6|60.8|Nacional|Junio - 2019
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|185.3625|2.7|37.7|Nacional|Junio - 2019
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|185.7061|1.9|43.1|Nacional|Junio - 2019
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|215.4878|3.4|58.6|Nacional|Junio - 2019
12|Bienes y servicios varios|Nivel general y divisiones COICOP|218.5697|2.1|60.6|Nacional|Junio - 2019
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|232.0295|2.3|58.1|Nacional|Julio - 2019
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|186.9476|0.9|35.3|Nacional|Julio - 2019
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|186.345|0.3|43.8|Nacional|Julio - 2019
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|220.9243|2.5|56.1|Nacional|Julio - 2019
12|Bienes y servicios varios|Nivel general y divisiones COICOP|224.4509|2.7|58.7|Nacional|Julio - 2019
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|242.5051|4.5|58.8|Nacional|Agosto - 2019
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|195.1481|4.4|39.4|Nacional|Agosto - 2019
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|192.1506|3.1|47.8|Nacional|Agosto - 2019
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|234.3379|6.1|60.5|Nacional|Agosto - 2019
12|Bienes y servicios varios|Nivel general y divisiones COICOP|234.3934|4.4|58|Nacional|Agosto - 2019
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|256.3757|5.7|56.9|Nacional|Septiembre - 2019
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|206.218|5.7|41.1|Nacional|Septiembre - 2019
